Level,Date and Time,Source,Event ID,Task Category
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,"Windows Installer reconfigured the product. Product Name: Cloudflare WARP. Product Version: 22.12.582.0. Product Language: 1033. Manufacturer: Cloudflare, Inc.. Reconfiguration success or error status: 0."
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319. Product Version: 10.0.30319. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,"Windows Installer reconfigured the product. Product Name: Dell Update for Windows 10. Product Version: 3.1.2. Product Language: 1033. Manufacturer: Dell, Inc.. Reconfiguration success or error status: 0."
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft ODBC Driver 17 for SQL Server. Product Version: 17.10.6.1. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Executables (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1033,None,Windows Installer installed the product. Product Name: SQL Server 2022 Database Engine Services. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Common Files. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dynamic Application Loader Host Interface Service. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Runtime - 8.0.8 (x64). Product Version: 64.32.18380. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft SQL Server 2022 Setup (English). Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:47,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 pip Bootstrap (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Core Host - 3.1.17 (x64). Product Version: 24.68.30215. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects Extensions. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server Management Studio. Product Version: 20.2.30.0. Product Language: 1033. Manufacturer: Microsoft Corp.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Node.js. Product Version: 20.10.0. Product Language: 1033. Manufacturer: Node.js Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Core Host FX Resolver - 3.1.17 (x64). Product Version: 24.68.30215. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.30.30708. Product Version: 14.30.30708. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Visual Studio 2017 Isolated Shell for SSMS. Product Version: 15.0.28307.421. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft SQL Server 2022 RsFx Driver. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) Management Engine Components. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 XEvent. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Batch Parser. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host - 8.0.8 (x64). Product Version: 64.32.18380. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: MySQL Server 8.1. Product Version: 8.1.0. Product Language: 1033. Manufacturer: Oracle Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell Power Manager Service. Product Version: 3.6.0. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: MySQL Workbench 8.0 CE. Product Version: 8.0.34. Product Language: 1033. Manufacturer: Oracle Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server Management Studio Language Pack - English. Product Version: 20.2.30.0. Product Language: 1033. Manufacturer: Microsoft Corp.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Core Runtime - 3.1.17 (x64). Product Version: 24.68.30215. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft VSS Writer for SQL Server 2022. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 SQL Diagnostics. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.8 (x64). Product Version: 64.32.18380. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Database Engine Shared. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Add to Path (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell Digital Delivery Services. Product Version: 4.0.52.0. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell SupportAssist Remediation. Product Version: 5.1.1.11877. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161. Product Version: 9.0.30729.6161. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 DMF. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:46,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) Management Engine Driver. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Help Viewer 2.3. Product Version: 2.3.28307. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Browser for SQL Server 2022. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Analysis Services OLE DB Provider. Product Version: 16.0.5143.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1033,None,Windows Installer installed the product. Product Name: SQL Server 2022 Database Engine Services. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Integration Runtime. Product Version: 5.48.9076.1. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects Extensions. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Common Files. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) Icls. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual Studio Tools for Applications 2019 x86 Hosting Support. Product Version: 16.0.31110. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332. Product Version: 14.32.31332. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Standard Library (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python Launcher. Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Core Interpreter (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell SupportAssist. Product Version: 3.12.2.40. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual Studio Tools for Applications 2019 x64 Hosting Support. Product Version: 16.0.31110. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Connection Info. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft OLE DB Driver for SQL Server. Product Version: 18.7.4.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Analysis Services OLE DB Provider. Product Version: 16.0.5143.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Connection Info. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X86 Additional Runtime - 14.30.30708. Product Version: 14.30.30708. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Tcl/Tk Support (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Documentation (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Database Engine Shared. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SecureExamBrowser. Product Version: 1.4.7. Product Language: 1033. Manufacturer: Hirepro. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:45,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft VC++ redistributables repacked.. Product Version: 12.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) OEM Extension. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) Management Engine Components. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 XEvent. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell Update - SupportAssist Update Plugin. Product Version: 5.1.1.11877. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Windows Subsystem for Linux. Product Version: 2.0.14.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) LMS. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Test Suite (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332. Product Version: 14.32.31332. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Licensing Component. Product Version: 16.0.18227.20162. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Localization Component. Product Version: 16.0.12527.20482. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 23:12:44,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.18227.20082. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,17-12-2024 22:57:05,SecurityCenter,15,None,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,17-12-2024 22:56:31,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2124-11-23T17:26:31Z. Reason: RulesEngine.
Information,17-12-2024 22:55:17,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,17-12-2024 22:50:08,MSSQLSERVER,25753,Server,XE session 'telemetry_xevents' started.
Information,17-12-2024 22:50:08,MSSQLSERVER,25754,Server,XE session 'telemetry_xevents' stopping.
Information,17-12-2024 22:45:33,mc-wps-update,0,None,The operation completed successfully. 
Information,17-12-2024 22:45:20,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2124-11-23T17:15:19Z. Reason: RulesEngine.
Information,17-12-2024 22:44:38,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,17-12-2024 22:44:32,mc-wps-update,0,None,The operation completed successfully. 
Information,17-12-2024 22:44:15,MSSQLSERVER,8128,Server,Using 'xplog70.dll' version '2022.160.1000' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.
Information,17-12-2024 22:44:15,MSSQLSERVER,33090,Server,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.
Information,17-12-2024 22:44:14,MSSQLSERVER,25753,Server,XE session 'telemetry_xevents' started.
Information,17-12-2024 22:44:14,MSSQLSERVER,25754,Server,XE session 'telemetry_xevents' stopping.
Information,17-12-2024 22:44:14,MSSQLSERVER,1,None,None
Information,17-12-2024 22:41:14,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2124-11-23T17:11:14Z. Reason: RulesEngine.
Information,17-12-2024 22:40:49,brave,0,None,The operation completed successfully. 
Information,17-12-2024 22:40:17,igccservice,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:40:17,Dell SupportAssist Remediation,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:40:14,igccservice,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:40:14,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,17-12-2024 22:40:12,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2124-11-23T17:10:12Z. Reason: RulesEngine.
Information,17-12-2024 22:40:12,Dell SupportAssist Remediation,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:40:12,igccservice,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:40:11,Dell SupportAssist Remediation,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:28:30,igccservice,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:28:30,Dell SupportAssist Remediation,0,None,PowerEvent handled successfully by the service.
Information,17-12-2024 22:28:22,edgeupdate,0,None,Service stopped.
Information,17-12-2024 22:28:04,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,17-12-2024 22:28:03,Microsoft-Windows-Security-SPP,903,None,"The Software Protection service has stopped.
"
Information,17-12-2024 22:28:03,Microsoft-Windows-Security-SPP,16384,None,Successfully scheduled Software Protection service for re-start at 2124-11-23T16:58:03Z. Reason: RulesEngine.
Warning,17-12-2024 22:27:42,Microsoft-Windows-Perflib,1008,None,"The Open procedure for service ""WmiApRpl"" in DLL ""C:\WINDOWS\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available."
Error,17-12-2024 22:27:33,.NET Runtime,1023,None,"Description: A .NET application failed.
Application: SupportAssistAgent.exe
Path: C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAgent.exe
Message: You must install or update .NET to run this application.

App: C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAgent.exe
Architecture: x64
Framework: 'Microsoft.NETCore.App', version '6.0.0' (x64)
.NET location: C:\Program Files\dotnet\

The following frameworks were found:
  3.1.17 at [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  8.0.8 at [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]

Learn more:
https://aka.ms/dotnet/app-launch-failed

To install missing framework, download:
https://aka.ms/dotnet-core-applaunch?framework=Microsoft.NETCore.App&framework_version=6.0.0&arch=x64&rid=win-x64&os=win10

"
Information,17-12-2024 22:27:33,Microsoft-Windows-Security-SPP,902,None,"The Software Protection service has started.
10.0.22621.4601"
